#1_usercol	2_usercol	3_usercol	4_pct_at	5_pct_gc	6_num_A	7_num_C	8_num_G	9_num_T	10_num_N	11_num_oth	12_seq_len
chr18	40500000	40750000	0.570060	0.429940	70142	52316	55169	72373	0	0	250000
chr18	40750000	41000000	0.559256	0.440744	73007	55228	54958	66807	0	0	250000
chr18	41000000	41250000	0.586676	0.413100	74798	52282	50993	71871	56	0	250000
chr18	41250000	41500000	0.550132	0.449868	68577	55933	56534	68956	0	0	250000
chr18	41500000	41750000	0.575892	0.423988	71623	53454	52543	72350	30	0	250000
chr18	41750000	42000000	0.560520	0.439480	69025	55338	54532	71105	0	0	250000
chr18	42000000	42250000	0.601800	0.397800	76008	50285	49165	74442	100	0	250000
chr18	42250000	42500000	0.612924	0.386676	79335	48997	47672	73896	100	0	250000
chr18	42500000	42750000	0.628588	0.371412	77401	46475	46378	79746	0	0	250000
chr18	42750000	43000000	0.532596	0.467404	65601	59521	57330	67548	0	0	250000
chr18	43000000	43250000	0.560572	0.439428	66436	53451	56406	73707	0	0	250000
chr18	43250000	43500000	0.600908	0.398692	75335	49294	50379	74892	100	0	250000
chr18	43500000	43750000	0.576792	0.422808	74457	53574	52128	69741	100	0	250000
chr18	43750000	44000000	0.576228	0.423372	71344	55007	50836	72713	100	0	250000
chr18	44000000	44250000	0.580384	0.419216	73322	52641	52163	71774	100	0	250000
chr18	44250000	44500000	0.603200	0.396800	76448	50427	48773	74352	0	0	250000
chr18	44500000	44750000	0.593164	0.406436	72539	50533	51076	75752	100	0	250000
chr18	44750000	45000000	0.578384	0.421616	67546	51430	53974	77050	0	0	250000
chr18	45000000	45250000	0.514684	0.485316	68929	60623	60706	59742	0	0	250000
chr18	45250000	45500000	0.482944	0.517056	61860	64976	64288	58876	0	0	250000
chr18	45500000	45750000	0.483752	0.515848	61954	64356	64606	58984	100	0	250000
chr18	45750000	46000000	0.492076	0.507524	62709	64091	62790	60310	100	0	250000
chr18	46000000	46250000	0.497848	0.502152	62114	63059	62479	62348	0	0	250000
chr18	46250000	46500000	0.492212	0.507788	60941	63207	63740	62112	0	0	250000
chr18	46500000	46750000	0.483932	0.516068	60103	63790	65227	60880	0	0	250000
chr18	46750000	47000000	0.492744	0.507256	60913	63062	63752	62273	0	0	250000
chr18	47000000	47250000	0.481512	0.518488	57041	65361	64261	63337	0	0	250000
chr18	47250000	47500000	0.528436	0.471164	61882	58054	59737	70227	100	0	250000
chr18	47500000	47750000	0.516352	0.483248	68031	59360	61452	61057	100	0	250000
chr18	47750000	48000000	0.510440	0.489560	64619	60799	61591	62991	0	0	250000
chr18	48000000	48250000	0.516252	0.483748	64781	60545	60392	64282	0	0	250000
chr18	48250000	48500000	0.526952	0.473048	63329	59451	58811	68409	0	0	250000
chr18	48500000	48750000	0.556648	0.442952	65681	54052	56686	73481	100	0	250000
chr18	48750000	49000000	0.565068	0.434932	69754	54306	54427	71513	0	0	250000
chr18	49000000	49250000	0.593612	0.406388	70095	51211	50386	78308	0	0	250000
chr18	49250000	49500000	0.593920	0.406080	73490	50563	50957	74990	0	0	250000
chr18	49500000	49750000	0.575568	0.424432	74769	53799	52309	69123	0	0	250000
chr18	49750000	50000000	0.583208	0.416792	76079	53021	51177	69723	0	0	250000
chr18	50000000	50250000	0.586248	0.413752	75641	52004	51434	70921	0	0	250000
chr18	50250000	50500000	0.552852	0.447148	71583	56558	55229	66630	0	0	250000
chr18	50500000	50750000	0.540128	0.459872	65538	57933	57035	69494	0	0	250000
chr18	50750000	51000000	0.578076	0.421924	74659	53537	51944	69860	0	0	250000
chr18	51000000	51250000	0.558476	0.441524	69382	54271	56110	70237	0	0	250000
chr18	51250000	51500000	0.566640	0.433360	71999	54354	53986	69661	0	0	250000
chr18	51500000	51750000	0.559316	0.440284	74161	56335	53736	65668	100	0	250000
chr18	51750000	52000000	0.549480	0.450520	70657	55738	56892	66713	0	0	250000
chr18	52000000	52250000	0.522936	0.477064	63027	58669	60597	67707	0	0	250000
chr18	52250000	52500000	0.553128	0.446872	66153	55892	55826	72129	0	0	250000
chr18	52500000	52750000	0.569396	0.430100	68091	53256	54269	74258	126	0	250000
chr18	52750000	53000000	0.576196	0.423804	73368	54011	51940	70681	0	0	250000
chr18	53000000	53250000	0.562516	0.437484	72597	56101	53270	68032	0	0	250000
chr18	53250000	53500000	0.525392	0.474608	65759	59933	58719	65589	0	0	250000
chr18	53500000	53750000	0.584816	0.415184	73725	53499	50297	72479	0	0	250000
chr18	53750000	54000000	0.591104	0.408896	79268	51980	50244	68508	0	0	250000
chr18	54000000	54250000	0.557564	0.442436	69216	54665	55944	70175	0	0	250000
chr18	54250000	54500000	0.578156	0.421844	72018	52073	53388	72521	0	0	250000
chr18	54500000	54750000	0.571676	0.427924	71879	54219	52762	71040	100	0	250000
chr18	54750000	55000000	0.564916	0.435084	71995	55290	53481	69234	0	0	250000
chr18	55000000	55250000	0.560084	0.439516	73189	55442	54437	66832	100	0	250000
chr18	55250000	55500000	0.543760	0.456240	68818	56909	57151	67122	0	0	250000
chr18	55500000	55750000	0.564372	0.435228	71948	55498	53309	69145	100	0	250000
chr18	55750000	56000000	0.549268	0.450732	68350	57018	55665	68967	0	0	250000
chr18	56000000	56250000	0.541376	0.458624	69123	56969	57687	66221	0	0	250000
chr18	56250000	56500000	0.577616	0.422384	67430	51772	53824	76974	0	0	250000
chr18	56500000	56750000	0.581620	0.418380	67990	50960	53635	77415	0	0	250000
chr18	56750000	57000000	0.556440	0.443560	67059	55783	55107	72051	0	0	250000
chr18	57000000	57250000	0.536764	0.463236	70424	60021	55788	63767	0	0	250000
chr18	57250000	57500000	0.573548	0.426452	72927	53270	53343	70460	0	0	250000
chr18	57500000	57750000	0.584444	0.415556	75571	53299	50590	70540	0	0	250000
chr18	57750000	58000000	0.572984	0.426616	75451	54782	51872	67795	100	0	250000
chr18	58000000	58250000	0.533924	0.466076	69427	60140	56379	64054	0	0	250000
chr18	58250000	58500000	0.520796	0.479204	69627	61187	58614	60572	0	0	250000
chr18	58500000	58750000	0.527456	0.472144	65662	59001	59035	66202	100	0	250000
chr18	58750000	59000000	0.541116	0.458884	68218	57203	57518	67061	0	0	250000
chr18	59000000	59250000	0.545872	0.454128	69351	57077	56455	67117	0	0	250000
chr18	59250000	59500000	0.566832	0.433168	64808	53470	54822	76900	0	0	250000
chr18	59500000	59750000	0.538820	0.461180	64863	57302	57993	69842	0	0	250000
chr18	59750000	60000000	0.594536	0.405464	79477	50988	50378	69157	0	0	250000
chr18	60000000	60250000	0.579488	0.420512	71212	51242	53886	73660	0	0	250000
chr18	60250000	60500000	0.587336	0.412664	72014	51178	51988	74820	0	0	250000
chr18	60500000	60750000	0.582988	0.417012	73124	52585	51668	72623	0	0	250000
chr18	60750000	61000000	0.567156	0.432844	74543	54925	53286	67246	0	0	250000
chr18	61000000	61250000	0.564692	0.435308	70321	54785	54042	70852	0	0	250000
chr18	61250000	61500000	0.527260	0.472740	65553	58736	59449	66262	0	0	250000
chr18	61500000	61750000	0.529328	0.470672	71731	59531	58137	60601	0	0	250000
chr18	61750000	62000000	0.528808	0.471192	72041	61317	56481	60161	0	0	250000
chr18	62000000	62250000	0.556180	0.443820	66204	54293	56662	72841	0	0	250000
chr18	62250000	62500000	0.511140	0.488860	60533	60433	61782	67252	0	0	250000
chr18	62500000	62750000	0.495288	0.504712	62321	63409	62769	61501	0	0	250000
chr18	62750000	63000000	0.511428	0.488572	66203	60747	61396	61654	0	0	250000
chr18	63000000	63250000	0.521268	0.478732	65198	60138	59545	65119	0	0	250000
chr18	63250000	63500000	0.536296	0.463704	66020	56773	59153	68054	0	0	250000
chr18	63500000	63750000	0.563856	0.435744	73360	55934	53002	67604	100	0	250000
chr18	63750000	64000000	0.515672	0.483928	64088	61021	59961	64830	100	0	250000
chr18	64000000	64250000	0.532292	0.466892	66909	58718	58005	66164	204	0	250000
chr18	64250000	64500000	0.545332	0.453868	63039	55991	57476	73294	200	0	250000
chr18	64500000	64750000	0.575728	0.424272	72716	51802	54266	71216	0	0	250000
chr18	64750000	65000000	0.584228	0.415772	74387	51944	51999	71670	0	0	250000
chr18	65000000	65250000	0.579372	0.420228	76165	54118	50939	68678	100	0	250000
chr18	65250000	65500000	0.555532	0.444468	69635	56463	54654	69248	0	0	250000
chr18	65500000	65750000	0.580156	0.419444	69340	51796	53065	75699	100	0	250000
chr18	65750000	66000000	0.589588	0.410412	72954	51415	51188	74443	0	0	250000
chr18	66000000	66250000	0.594848	0.404752	75443	50833	50355	73269	100	0	250000
chr18	66250000	66500000	0.585480	0.414520	75642	52356	51274	70728	0	0	250000
chr18	66500000	66750000	0.578264	0.421336	75096	54121	51213	69470	100	0	250000
chr18	66750000	67000000	0.586344	0.413656	76213	53066	50348	70373	0	0	250000
chr18	67000000	67250000	0.586916	0.413084	76384	52619	50652	70345	0	0	250000
chr18	67250000	67500000	0.589456	0.410544	75996	52545	50091	71368	0	0	250000
chr18	67500000	67750000	0.581588	0.418412	73998	54706	49897	71399	0	0	250000
chr18	67750000	68000000	0.576572	0.423408	76332	54171	51681	67811	5	0	250000
chr18	68000000	68250000	0.553052	0.446948	72271	57000	54737	65992	0	0	250000
chr18	68250000	68500000	0.548848	0.451152	72606	57956	54832	64606	0	0	250000
chr18	68500000	68750000	0.545512	0.454488	72959	58874	54748	63419	0	0	250000
chr18	68750000	69000000	0.508604	0.491396	66820	62742	60107	60331	0	0	250000
chr18	69000000	69250000	0.489436	0.509916	60960	63188	64291	61399	162	0	250000
chr18	69250000	69500000	0.473808	0.526192	60895	66176	65372	57557	0	0	250000
chr18	69500000	69750000	0.455628	0.543344	56496	67110	68726	57411	257	0	250000
chr18	69750000	70000000	0.518000	0.482000	61191	59596	60904	68309	0	0	250000
chr18	70000000	70250000	0.536768	0.463232	63195	56592	59216	70997	0	0	250000
chr18	70250000	70500000	0.498620	0.500980	60521	62986	62259	64134	100	0	250000
chr18	70500000	70750000	0.537400	0.462200	67661	57975	57575	66689	100	0	250000
chr18	70750000	71000000	0.511468	0.488336	65381	61047	61037	62486	49	0	250000
chr18	71000000	71250000	0.450608	0.548596	55975	68866	68283	56677	199	0	250000
chr18	71250000	71500000	0.453856	0.524100	56909	65494	65531	56555	5511	0	250000
chr18	71500000	71750000	0.474096	0.525904	59830	65303	66173	58694	0	0	250000
chr18	71750000	72000000	0.434116	0.565884	53850	70664	70807	54679	0	0	250000
chr18	72000000	72250000	0.404056	0.583892	50504	72622	73351	50510	3013	0	250000
chr18	72250000	72500000	0.470936	0.528664	59663	66488	65678	58071	100	0	250000
chr18	72500000	72750000	0.444988	0.554612	55043	68701	69952	56204	100	0	250000
chr19	250000	500000	0.512532	0.487448	69307	63911	57951	58826	5	0	250000
chr19	500000	750000	0.520952	0.463172	70428	60129	55664	59810	3969	0	250000
chr19	750000	1000000	0.568408	0.431592	74031	55553	52345	68071	0	0	250000
chr19	1000000	1250000	0.574972	0.425028	67928	51709	54548	75815	0	0	250000
chr19	1250000	1500000	0.540820	0.459180	66120	56308	58487	69085	0	0	250000
chr19	1500000	1750000	0.571496	0.427704	69195	52279	54647	73679	200	0	250000
chr19	1750000	2000000	0.597124	0.402876	76411	51401	49318	72870	0	0	250000
chr19	2000000	2250000	0.582904	0.417096	76210	53144	51130	69516	0	0	250000
chr19	2250000	2500000	0.594760	0.400220	74770	51202	48853	73920	1255	0	250000
chr19	2500000	2750000	0.555240	0.444760	70735	54782	56408	68075	0	0	250000
chr19	2750000	3000000	0.533644	0.466356	67321	58336	58253	66090	0	0	250000
chr19	3000000	3250000	0.557952	0.442048	69363	55263	55249	70125	0	0	250000
chr19	3250000	3500000	0.550860	0.449140	72434	57717	54568	65281	0	0	250000
chr19	3500000	3750000	0.567272	0.432728	73886	56089	52093	67932	0	0	250000
chr19	3750000	4000000	0.585212	0.414388	73346	51526	52071	72957	100	0	250000
chr19	4000000	4250000	0.611084	0.388916	78773	50303	46926	73998	0	0	250000
chr19	4250000	4500000	0.573920	0.426080	71450	53386	53134	72030	0	0	250000
chr19	4500000	4750000	0.552388	0.447212	68983	56934	54869	69114	100	0	250000
chr19	4750000	5000000	0.550544	0.449456	67863	56833	55531	69773	0	0	250000
chr19	5000000	5250000	0.594960	0.405040	77038	51386	49874	71702	0	0	250000
chr19	5250000	5500000	0.608460	0.391540	80301	50416	47469	71814	0	0	250000
chr19	5500000	5750000	0.595668	0.404332	78156	52852	48231	70761	0	0	250000
chr19	5750000	6000000	0.567428	0.432572	71297	54128	54015	70560	0	0	250000
chr19	6000000	6250000	0.562752	0.436812	70358	54260	54943	70330	109	0	250000
chr19	6250000	6500000	0.585016	0.414584	72976	51126	52520	73278	100	0	250000
chr19	6500000	6750000	0.595804	0.404196	75814	50973	50076	73137	0	0	250000
chr19	6750000	7000000	0.601900	0.397700	73524	48388	51037	76951	100	0	250000
chr19	7000000	7250000	0.605780	0.394220	71736	48756	49799	79709	0	0	250000
chr19	7250000	7500000	0.590324	0.409276	72513	52187	50132	75068	100	0	250000
chr19	7500000	7750000	0.594840	0.405160	74995	50189	51101	73715	0	0	250000
chr19	7750000	8000000	0.603460	0.396540	72264	48347	50788	78601	0	0	250000
chr19	8000000	8250000	0.602444	0.397556	70871	48307	51082	79740	0	0	250000
chr19	8250000	8500000	0.612204	0.387796	71034	47904	49045	82017	0	0	250000
chr19	8500000	8750000	0.635664	0.364336	78606	46111	44973	80310	0	0	250000
chr19	8750000	9000000	0.627496	0.372104	75853	46207	46819	81021	100	0	250000
chr19	9000000	9250000	0.617136	0.382864	79597	47389	48327	74687	0	0	250000
chr19	9250000	9500000	0.594676	0.404924	73614	51664	49567	75055	100	0	250000
chr19	9500000	9750000	0.571212	0.428388	72404	53914	53183	70399	100	0	250000
chr19	9750000	10000000	0.574800	0.425200	71743	52970	53330	71957	0	0	250000
chr19	10000000	10250000	0.591800	0.408200	73790	51247	50803	74160	0	0	250000
chr19	10250000	10500000	0.560968	0.439032	68169	55119	54639	72073	0	0	250000
chr19	10500000	10750000	0.618528	0.381072	80947	48869	46399	73685	100	0	250000
chr19	10750000	11000000	0.613684	0.386316	74073	47280	49299	79348	0	0	250000
chr19	11000000	11250000	0.619228	0.380772	73093	46047	49146	81714	0	0	250000
chr19	11250000	11500000	0.627252	0.372748	76082	46141	47046	80731	0	0	250000
chr19	11500000	11750000	0.645728	0.353872	80407	44667	43801	81025	100	0	250000
chr19	11750000	12000000	0.632404	0.367596	77596	46839	45060	80505	0	0	250000
chr19	12000000	12250000	0.614884	0.374180	82081	47273	46272	71640	2734	0	250000
chr19	12250000	12500000	0.586836	0.413164	77707	52729	50562	69002	0	0	250000
chr19	12500000	12750000	0.575040	0.424960	71054	52750	53490	72706	0	0	250000
chr19	12750000	13000000	0.569436	0.430564	70328	52647	54994	72031	0	0	250000
chr19	13000000	13250000	0.618340	0.381660	82884	48747	46668	71701	0	0	250000
chr19	13250000	13500000	0.594372	0.405628	72886	50770	50637	75707	0	0	250000
chr19	13500000	13750000	0.591356	0.408244	73140	51061	51000	74699	100	0	250000
chr19	13750000	14000000	0.586204	0.412996	71584	51574	51675	74967	200	0	250000
chr19	14000000	14250000	0.578384	0.421616	70921	51570	53834	73675	0	0	250000
chr19	14250000	14500000	0.559688	0.439728	65651	54424	55508	74271	146	0	250000
chr19	14500000	14750000	0.588076	0.411924	74227	51046	51935	72792	0	0	250000
chr19	14750000	15000000	0.610540	0.389460	79140	50482	46883	73495	0	0	250000
chr19	15000000	15250000	0.607436	0.392164	74743	49599	48442	77116	100	0	250000
chr19	15250000	15500000	0.523748	0.476252	64240	58878	60185	66697	0	0	250000
chr19	15500000	15750000	0.560892	0.439108	71777	55105	54672	68446	0	0	250000
chr19	15750000	16000000	0.565764	0.434236	70390	53454	55105	71051	0	0	250000
chr19	16000000	16250000	0.573276	0.426724	69658	52690	53991	73661	0	0	250000
chr19	16250000	16500000	0.589584	0.410416	75789	51567	51037	71607	0	0	250000
chr19	16500000	16750000	0.580736	0.419264	72622	52165	52651	72562	0	0	250000
chr19	16750000	17000000	0.589736	0.410264	69860	50739	51827	77574	0	0	250000
chr19	17000000	17250000	0.582616	0.417384	73497	51822	52524	72157	0	0	250000
chr19	17250000	17500000	0.619200	0.380800	80821	48729	46471	73979	0	0	250000
chr19	17500000	17750000	0.605052	0.394948	78332	49336	49401	72931	0	0	250000
chr19	17750000	18000000	0.606360	0.393640	77263	51230	47180	74327	0	0	250000
chr19	18000000	18250000	0.615064	0.384936	82119	49739	46495	71647	0	0	250000
chr19	18250000	18500000	0.609240	0.390760	73278	47924	49766	79032	0	0	250000
chr19	18500000	18750000	0.575260	0.424740	70746	52882	53303	73069	0	0	250000
chr19	18750000	19000000	0.593916	0.406084	72215	49490	52031	76264	0	0	250000
chr19	19000000	19250000	0.611776	0.388224	76773	47472	49584	76171	0	0	250000
chr19	19250000	19500000	0.626052	0.373548	78241	45656	47731	78272	100	0	250000
chr19	19500000	19750000	0.629428	0.370572	81582	45986	46657	75775	0	0	250000
chr19	19750000	20000000	0.621944	0.378056	77728	48014	46500	77758	0	0	250000
chr19	20000000	20250000	0.630500	0.369500	81783	47512	44863	75842	0	0	250000
chr19	20250000	20500000	0.620952	0.379048	77557	46826	47936	77681	0	0	250000
chr19	20500000	20750000	0.642480	0.357120	78499	43879	45401	82121	100	0	250000
chr19	20750000	21000000	0.643828	0.356172	79477	44243	44800	81480	0	0	250000
chr19	21000000	21250000	0.654900	0.345100	81357	42432	43843	82368	0	0	250000
chr19	21250000	21500000	0.651136	0.348864	80662	43922	43294	82122	0	0	250000
chr19	21500000	21750000	0.651276	0.348724	81797	43598	43583	81022	0	0	250000
chr19	21750000	22000000	0.653404	0.346596	81262	43581	43068	82089	0	0	250000
chr19	22000000	22250000	0.657000	0.343000	82854	43093	42657	81396	0	0	250000
chr19	22250000	22500000	0.657940	0.342060	82912	42693	42822	81573	0	0	250000
chr19	22500000	22750000	0.642520	0.357480	80768	44594	44776	79862	0	0	250000
chr19	22750000	23000000	0.639060	0.360540	81813	45081	45054	77952	100	0	250000
chr19	23000000	23250000	0.626052	0.373948	79853	47732	45755	76660	0	0	250000
chr19	23250000	23500000	0.631176	0.368824	80291	47131	45075	77503	0	0	250000
chr19	23500000	23750000	0.593672	0.406328	77131	51567	50015	71287	0	0	250000
chr19	23750000	24000000	0.596868	0.403132	79017	51118	49665	70200	0	0	250000
chr19	24000000	24250000	0.584860	0.414740	69889	52078	51607	76326	100	0	250000
chr19	24250000	24500000	0.607864	0.392136	78004	49393	48641	73962	0	0	250000
chr19	24500000	24750000	0.607036	0.392964	73177	48498	49743	78582	0	0	250000
chr19	24750000	25000000	0.619420	0.380180	76449	47201	47844	78406	100	0	250000
chr19	25000000	25250000	0.647452	0.352548	85097	44317	43820	76766	0	0	250000
chr19	25250000	25500000	0.651272	0.348728	86793	43705	43477	76025	0	0	250000
chr19	25500000	25750000	0.640532	0.359468	78695	43711	46156	81438	0	0	250000
chr19	25750000	26000000	0.638860	0.361140	81330	45129	45156	78385	0	0	250000
chr19	26000000	26250000	0.652784	0.347216	86296	44251	42553	76900	0	0	250000
chr19	26250000	26500000	0.636148	0.363852	79334	45961	45002	79703	0	0	250000
chr19	26500000	26750000	0.622724	0.377276	75578	47166	47153	80103	0	0	250000
chr19	26750000	27000000	0.614564	0.385436	76666	49316	47043	76975	0	0	250000
chr19	27000000	27250000	0.602100	0.397900	74622	48756	50719	75903	0	0	250000
chr19	27250000	27500000	0.585800	0.414200	74108	52603	50947	72342	0	0	250000
chr19	27500000	27750000	0.604832	0.395168	75533	48045	50747	75675	0	0	250000
chr19	27750000	28000000	0.579588	0.420012	75625	53214	51789	69272	100	0	250000
chr19	28000000	28250000	0.583668	0.416332	72914	51306	52777	73003	0	0	250000
chr19	28250000	28500000	0.564236	0.435764	67567	52067	56874	73492	0	0	250000
chr19	28500000	28750000	0.573068	0.426932	68895	51554	55179	74372	0	0	250000
chr19	28750000	29000000	0.630796	0.369204	72376	45490	46811	85323	0	0	250000
chr19	29000000	29250000	0.573892	0.426108	70364	53842	52685	73109	0	0	250000
chr19	29250000	29500000	0.479796	0.520204	57762	64959	65092	62187	0	0	250000
chr19	29500000	29750000	0.568692	0.431308	67359	52869	54958	74814	0	0	250000
chr19	29750000	30000000	0.599112	0.400888	71713	49308	50914	78065	0	0	250000
chr19	30000000	30250000	0.636568	0.363432	78751	45309	45549	80391	0	0	250000
chr19	30250000	30500000	0.625588	0.374412	81065	46040	47563	75332	0	0	250000
chr19	30500000	30750000	0.624808	0.375192	79361	46391	47407	76841	0	0	250000
chr19	30750000	31000000	0.633536	0.366464	79461	45735	45881	78923	0	0	250000
chr19	31000000	31250000	0.643312	0.356688	81923	44658	44514	78905	0	0	250000
chr19	31250000	31500000	0.625892	0.374108	80868	47198	46329	75605	0	0	250000
chr19	31500000	31750000	0.630908	0.369092	80690	46764	45509	77037	0	0	250000
chr19	31750000	32000000	0.628224	0.371776	77840	46189	46755	79216	0	0	250000
chr19	32000000	32250000	0.635756	0.364244	80122	45304	45757	78817	0	0	250000
chr19	32250000	32500000	0.641880	0.358120	79893	44653	44877	80577	0	0	250000
chr19	32500000	32750000	0.641072	0.358928	80140	45559	44173	80128	0	0	250000
chr19	32750000	33000000	0.642508	0.357492	80450	45200	44173	80177	0	0	250000
chr19	33000000	33250000	0.645260	0.354740	81875	44464	44221	79440	0	0	250000
chr19	33250000	33500000	0.624352	0.375248	78447	46568	47244	77641	100	0	250000
chr19	33500000	33750000	0.621016	0.378984	79848	48248	46498	75406	0	0	250000
chr19	33750000	34000000	0.620960	0.379040	77977	46908	47852	77263	0	0	250000
chr19	34000000	34250000	0.620780	0.379220	72735	46826	47979	82460	0	0	250000
chr19	34250000	34500000	0.614484	0.385516	73345	47656	48723	80276	0	0	250000
chr19	34500000	34750000	0.636148	0.363452	78664	44903	45960	80373	100	0	250000
chr19	34750000	35000000	0.646420	0.353580	83470	44156	44239	78135	0	0	250000
chr19	35000000	35250000	0.637704	0.362296	80181	44810	45764	79245	0	0	250000
chr19	35250000	35500000	0.632892	0.367108	79151	45624	46153	79072	0	0	250000
chr19	35500000	35750000	0.635044	0.364556	79807	44772	46367	78954	100	0	250000
chr19	35750000	36000000	0.641472	0.358128	81752	44474	45058	78616	100	0	250000
chr19	36000000	36250000	0.637348	0.362652	80290	44973	45690	79047	0	0	250000
chr19	36250000	36500000	0.632648	0.367352	78525	45910	45928	79637	0	0	250000
chr19	36500000	36750000	0.617116	0.382484	78707	48645	46976	75572	100	0	250000
chr19	36750000	37000000	0.572872	0.427128	68513	51709	55073	74705	0	0	250000
chr19	37000000	37250000	0.598236	0.401764	74605	50694	49747	74954	0	0	250000
chr19	37250000	37500000	0.587060	0.412540	73126	51693	51442	73639	100	0	250000
chr19	37500000	37750000	0.558080	0.441920	70390	55532	54948	69130	0	0	250000
chr19	37750000	38000000	0.572504	0.427496	77287	54620	52254	65839	0	0	250000
chr19	38000000	38250000	0.561684	0.438316	70899	55281	54298	69522	0	0	250000
chr19	38250000	38500000	0.540072	0.459928	62964	56120	58862	72054	0	0	250000
chr19	38500000	38750000	0.543032	0.456968	69392	57746	56496	66366	0	0	250000
chr19	38750000	39000000	0.585644	0.414356	78632	53677	49912	67779	0	0	250000
chr19	39000000	39250000	0.574928	0.424672	71531	54171	51997	72201	100	0	250000
chr19	39250000	39500000	0.568432	0.431568	67238	52941	54951	74870	0	0	250000
chr19	39500000	39750000	0.560184	0.439816	70192	54483	55471	69854	0	0	250000
chr19	39750000	40000000	0.585236	0.414764	77498	53774	49917	68811	0	0	250000
chr19	40000000	40250000	0.549864	0.448936	70564	56125	56109	66902	300	0	250000
chr19	40250000	40500000	0.531592	0.464060	69395	59500	56515	63503	1087	0	250000
chr19	40500000	40750000	0.547188	0.452812	70620	56262	56941	66177	0	0	250000
chr19	40750000	41000000	0.499360	0.500640	60364	62374	62786	64476	0	0	250000
chr19	41000000	41250000	0.507772	0.491828	63778	61863	61094	63165	100	0	250000
chr19	41250000	41500000	0.616468	0.383132	82541	48953	46830	71576	100	0	250000
chr19	41500000	41750000	0.547608	0.451992	67102	55487	57511	69800	100	0	250000
chr19	41750000	42000000	0.555908	0.443692	70335	56155	54768	68642	100	0	250000
chr19	42000000	42250000	0.560792	0.439208	73821	58198	51604	66377	0	0	250000
chr19	42250000	42500000	0.572876	0.427124	70219	54762	52019	73000	0	0	250000
chr19	42500000	42750000	0.562436	0.437564	68902	54488	54903	71707	0	0	250000
chr19	42750000	43000000	0.569816	0.430184	70823	54473	53073	71631	0	0	250000
chr19	43000000	43250000	0.581012	0.418588	70175	51310	53337	75078	100	0	250000
chr19	43250000	43500000	0.589072	0.410928	71112	50927	51805	76156	0	0	250000
chr19	43500000	43750000	0.602060	0.397540	70717	48799	50586	79798	100	0	250000
chr19	43750000	44000000	0.609776	0.390224	73413	48260	49296	79031	0	0	250000
chr19	44000000	44250000	0.621688	0.378312	78605	47033	47545	76817	0	0	250000
chr19	44250000	44500000	0.621968	0.377632	76010	46914	47494	79482	100	0	250000
chr19	44500000	44750000	0.625284	0.374716	76528	46360	47319	79793	0	0	250000
chr19	44750000	45000000	0.620332	0.379668	74406	46821	48096	80677	0	0	250000
chr19	45000000	45250000	0.639144	0.360456	76332	44284	45830	83454	100	0	250000
chr19	45250000	45500000	0.636456	0.363544	76347	45211	45675	82767	0	0	250000
chr19	45500000	45750000	0.634180	0.365820	75775	46173	45282	82770	0	0	250000
chr19	45750000	46000000	0.623428	0.373892	82400	48417	45056	73457	670	0	250000
chr19	46000000	46250000	0.583336	0.378908	73342	47913	46814	72492	9439	0	250000
chr19	46250000	46500000	0.613916	0.385684	76621	48385	48036	76858	100	0	250000
chr19	46500000	46750000	0.621792	0.378208	77191	46575	47977	78257	0	0	250000
chr19	46750000	47000000	0.602384	0.394884	78754	46203	52518	71842	683	0	250000
chr19	47000000	47250000	0.627308	0.372692	77187	47578	45595	79640	0	0	250000
chr19	47250000	47500000	0.614700	0.385300	75953	48546	47779	77722	0	0	250000
chr19	47500000	47750000	0.604448	0.395552	77188	49700	49188	73924	0	0	250000
chr19	47750000	48000000	0.622124	0.377876	82344	49370	45099	73187	0	0	250000
chr19	48000000	48250000	0.617308	0.382692	78317	48159	47514	76010	0	0	250000
chr19	48250000	48500000	0.620856	0.379144	76879	47516	47270	78335	0	0	250000
chr19	48500000	48750000	0.606872	0.392728	76061	49109	49073	75657	100	0	250000
chr19	48750000	49000000	0.599728	0.400272	76030	51671	48397	73902	0	0	250000
chr19	49000000	49250000	0.614556	0.385044	76216	47476	48785	77423	100	0	250000
chr19	49250000	49500000	0.637264	0.362736	74784	44375	46309	84532	0	0	250000
chr19	49500000	49750000	0.566052	0.433948	70042	53344	55143	71471	0	0	250000
chr19	49750000	50000000	0.577792	0.422208	73247	53959	51593	71201	0	0	250000
chr19	50000000	50250000	0.566924	0.433076	73004	55524	52745	68727	0	0	250000
chr19	50250000	50500000	0.567960	0.432040	71859	53620	54390	70131	0	0	250000
chr19	50500000	50750000	0.561540	0.437660	66136	51886	57529	74249	200	0	250000
chr19	50750000	51000000	0.561788	0.438212	67266	54316	55237	73181	0	0	250000
chr19	51000000	51250000	0.573344	0.426656	70867	52220	54444	72469	0	0	250000
chr19	51250000	51500000	0.546304	0.453296	65248	55976	57348	71328	100	0	250000
chr19	51500000	51750000	0.562848	0.436752	69572	53603	55585	71140	100	0	250000
chr19	51750000	52000000	0.578636	0.421364	71698	53339	52002	72961	0	0	250000
chr19	52000000	52250000	0.574936	0.425064	75523	53528	52738	68211	0	0	250000
chr19	52250000	52500000	0.579628	0.419580	73595	52175	52720	71312	198	0	250000
chr19	52500000	52750000	0.616152	0.371380	77059	46627	46218	76979	3117	0	250000
